STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/1/1980,,,,,0.1,2,29,38,25,25,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/2/1980,,,,,0.43,3,34,27,18,18,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/3/1980,,,,,0.09,1,30,27,12,18,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/4/1980,,,,,0,0,30,31,18,27,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/5/1980,,,,,0,0,30,34,26,34,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/6/1980,,,,,0.06,1,30,42,12,12,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/7/1980,,,,,0.26,4,32,21,13,13,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/8/1980,,,,,0.4,6,34,20,11,19,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/9/1980,,,,,1.08,9,38,28,12,24,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/10/1980,,,,,3.08,19,55,30,16,27,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/11/1980,,,,,1.89,12,62,30,-5,4,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/12/1980,,,,,0.93,7,56,32,4,30,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/13/1980,,,,,1.12,6,60,33,31,32,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/14/1980,,,,,1,4,61,40,26,26,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/15/1980,,,,,2.2,17,69,28,21,24,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/16/1980,,,,,0.12,1,64,35,24,24,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/17/1980,,,,,0.2,2,60,32,22,26,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/18/1980,,,,,0.7,5,64,30,20,23,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/19/1980,,,,,0.46,5,64,29,17,20,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/20/1980,,,,,0,0,61,31,15,18,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/21/1980,,,,,0,0,60,34,16,21,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/22/1980,,,,,0,0,60,37,14,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/23/1980,,,,,0,0,58,42,14,18,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/24/1980,,,,,0,0,57,43,20,20,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/25/1980,,,,,0,0,56,33,20,25,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/26/1980,,,,,0,0,55,25,10,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/27/1980,,,,,0,0,53,24,10,24,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/28/1980,,,,,0.82,12,60,24,5,7,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/29/1980,,,,,0.43,8,66,22,7,22,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/30/1980,,,,,1.33,20,81,24,-6,-6,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,1/31/1980,,,,,0,0,77,32,-6,16,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/1/1980,,,,,0,0,70,37,16,23,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/2/1980,,,,,0,0,70,38,19,22,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/3/1980,,,,,0,0,70,37,24,29,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/4/1980,,,,,0.18,1,71,41,26,26,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/5/1980,,,,,0,0,70,33,15,22,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/6/1980,,,,,0,0,69,42,22,28,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/7/1980,,,,,0.84,9,78,29,16,19,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/8/1980,,,,,0,0,74,28,8,10,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/9/1980,,,,,0,0,73,28,8,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/10/1980,,,,,0,0,72,38,14,16,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/11/1980,,,,,0,0,70,37,12,14,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/12/1980,,,,,0,0,70,35,13,16,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/13/1980,,,,,0,0,69,32,14,27,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/14/1980,,,,,0.14,1.5,71,34,26,30,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/15/1980,,,,,2.88,25,80,34,28,28,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/16/1980,,,,,0.65,5,81,31,21,,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/17/1980,,,,,0.21,2,82,42,27,27,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/18/1980,,,,,1.14,7,84,34,29,30,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/19/1980,,,,,1.56,9,88,33,26,27,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/20/1980,,,,,0.97,9,93,36,26,26,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/21/1980,,,,,1.37,14,100,27,18,21,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/22/1980,,,,,2.63,19,112,30,20,21,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/23/1980,,,,,0.3,3,112,31,20,21,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/24/1980,,,,,0.6,6,110,21,10,10,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/25/1980,,,,,0,0,108,30,10,20,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/26/1980,,,,,0,0,102,30,20,28,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/27/1980,,,,,0,0,98,45,29,29,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/28/1980,,,,,0,0,97,45,30,36,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,2/29/1980,,,,,0.26,2,98,40,21,21,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/1/1980,,,,,0.33,3,97,28,15,17,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/2/1980,,,,,0,0,96,39,15,29,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/3/1980,,,,,0.64,7,101,31,25,25,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/4/1980,,,,,1.81,13,110,30,24,24,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/5/1980,,,,,0.54,4,107,25,20,20,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/6/1980,,,,,1.71,16,122,30,16,18,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/7/1980,,,,,0,0,117,30,17,17,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/8/1980,,,,,0.32,4,120,26,14,14,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/9/1980,,,,,0,0,118,27,13,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/10/1980,,,,,0,0,117,28,11,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/11/1980,,,,,0,0,114,40,15,19,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/12/1980,,,,,1.6,15,120,35,11,12,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/13/1980,,,,,0.53,5,122,19,9,18,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/14/1980,,,,,0,0,116,32,18,32,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/15/1980,,,,,0,0,113,37,28,28,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/16/1980,,,,,0.32,6,116,32,2,6,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/17/1980,,,,,0,0,114,15,2,5,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/18/1980,,,,,0,0,112,37,5,24,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/19/1980,,,,,0,0,112,32,17,21,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/20/1980,,,,,0,0,110,29,14,16,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/21/1980,,,,,0.63,8,116,40,16,20,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/22/1980,,,,,0.6,8,118,30,12,17,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/23/1980,,,,,0,0,115,31,13,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/24/1980,,,,,0,0,114,30,14,18,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/25/1980,,,,,0.43,7,119,30,10,14,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/26/1980,,,,,0.14,2,118,27,2,10,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/27/1980,,,,,0,0,116,31,10,19,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/28/1980,,,,,0.9,12,126,21,10,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/29/1980,,,,,0,0,120,28,11,14,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/30/1980,,,,,0,0,120,34,10,12,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,3/31/1980,,,,,1.14,13,126,27,2,4,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/1/1980,,,,,0,0,120,31,3,10,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/2/1980,,,,,0,0,119,34,8,11,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/3/1980,,,,,0,0,118,27,9,17,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/4/1980,,,,,0,0,118,37,17,28,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/5/1980,,,,,0,0,116,40,27,29,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/6/1980,,,,,0.6,5,118,36,22,26,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/7/1980,,,,,1.06,10,125,30,12,12,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/8/1980,,,,,0.63,7,124,19,12,17,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/9/1980,,,,,0,0,120,36,16,30,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/10/1980,,,,,0,0,118,41,23,25,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/11/1980,,,,,0.24,5,123,27,15,15,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/12/1980,,,,,0,0,118,28,13,22,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/13/1980,,,,,0,0,117,34,13,24,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/14/1980,,,,,0,0,116,39,24,26,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/15/1980,,,,,0,0,114,44,26,31,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/16/1980,,,,,0,0,113,46,24,26,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/17/1980,,,,,0,0,113,46,26,32,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/18/1980,,,,,0,0,109,54,32,36,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/19/1980,,,,,0,0,105,55,36,38,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/20/1980,,,,,0,0,102,59,39,42,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/21/1980,,,,,0,0,100,58,42,45,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/22/1980,,,,,0,0,98,52,37,39,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/23/1980,,,,,0,0,96,47,33,34,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/24/1980,,,,,0.38,2,95,47,28,30,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/25/1980,,,,,0,0,94,44,30,36,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/26/1980,,,,,0,0,92,48,33,34,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/27/1980,,,,,0,0,,54,30,32,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/28/1980,,,,,0,0,,58,32,39,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/29/1980,,,,,0,1,,60,36,40,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,4/30/1980,,,,,0.19,0,,56,32,33,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/1/1980,,,,,0.21,0,82,40,31,36,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/2/1980,,,,,0,0,81,47,31,35,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/3/1980,,,,,0,0,80,52,35,37,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/4/1980,,,,,0,0,78,57,34,37,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/5/1980,,,,,0,0,75,57,35,38,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/6/1980,,,,,0.17,0,73,54,38,41,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/7/1980,,,,,0.16,0,70,57,33,36,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/8/1980,,,,,0.03,0,68,54,32,36,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/9/1980,,,,,0.32,0,68,51,32,36,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/10/1980,,,,,0.98,8,74,37,25,27,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/11/1980,,,,,0.56,4,73,33,24,25,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/12/1980,,,,,0.62,9,78,38,23,27,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/13/1980,,,,,0.19,2,76,32,21,26,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/14/1980,,,,,0,0,73,46,23,29,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/15/1980,,,,,0.21,0,69,47,23,33,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/16/1980,,,,,0,0,68,48,29,29,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/17/1980,,,,,0.73,7,72,44,23,25,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/18/1980,,,,,0.52,4,71,34,25,32,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/19/1980,,,,,0,0,69,48,33,36,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/20/1980,,,,,0,0,67,55,37,41,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/21/1980,,,,,0,0,60,66,41,47,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/22/1980,,,,,0,0,58,63,37,40,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/23/1980,,,,,0.04,0,58,47,26,30,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/24/1980,,,,,0.43,1,57,47,26,30,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/25/1980,,,,,0.35,3,58,34,20,23,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/26/1980,,,,,0.37,4,59,32,23,27,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/27/1980,,,,,0,0,57,46,25,35,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/28/1980,,,,,0,0,54,52,26,35,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/29/1980,,,,,0.32,2,53,50,29,32,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/30/1980,,,,,0.26,2,53,42,27,34,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,5/31/1980,,,,,0.13,1,52,51,31,34,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/1/1980,,,,,0.13,1,52,49,31,33,,1,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/2/1980,,,,,0.09,0,50,47,34,38,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/3/1980,,,,,0.05,0,47,50,30,40,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/4/1980,,,,,0,0,45,57,41,47,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/5/1980,,,,,0,0,42,57,37,46,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/6/1980,,,,,0,0,38,56,36,39,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/7/1980,,,,,0,0,34,46,35,37,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/8/1980,,,,,0,0,32,59,37,40,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/9/1980,,,,,0,0,30,65,40,44,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/10/1980,,,,,0,0,27,68,42,47,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/11/1980,,,,,0,0,24,70,44,48,,,,,
USC00420072,ALTA, UT US,40.5905,-111.6369,2660.9,6/12/1980,,,,,0,0,20,68,48,53,,,,,
